Control-6M-Rep1	Control-6M-Rep2	Control-6M-Rep4	Control-6M-Rep6	Control-P21-Rep2	Control-P21-Rep3	Control-P21-Rep4	Control-P21-Rep5	DS-6M-Rep1	DS-6M-Rep2	DS-6M-Rep3	DS-6M-Rep4	DS-6M-Rep5	DS-P21-Rep1	DS-P21-Rep2	DS-P21-Rep3
24.67916875	22.2594375	23.06461875	22.40343125	27.97964375	24.8120875	26.594725	24.90105625	21.57495	21.1648	19.45151875	20.59633125	20.52568125	26.285	26.44663125	25.38948125
12.93745625	12.58479375	12.5253875	12.1233625	13.8685	15.042725	15.25744375	12.39004375	12.6459875	12.09894375	12.2323375	12.41095	12.32825	13.47330625	15.7223375	12.711
14.575	11.81083125	13.986075	18.513225	17.7987875	15.7081	15.133775	18.0025625	16.730825	17.46685	18.0999125	11.73264375	16.92450625	16.75165625	19.48761875	18.345325
6.25103375	5.56088375	5.215938125	5.35171	5.63900625	5.130290625	5.182154375	5.04737	5.119295	5.259875625	6.944814375	4.911710625	5.88008625	5.47197375	6.66796	4.383555625
13.64908125	12.4046625	12.7422875	13.54703125	9.876596875	12.74605625	12.6650375	13.56415	12.92408125	13.19895625	15.32275	13.9975375	13.1519875	13.089475	12.5163625	14.10501875
0.522012938	0.281388875	0.303055063	0.7109125	0.424656	0.255406	0.351487125	0.188888	0.502672313	0.542328063	0.435824625	0.483172125	0.509340938	0.342994188	0.422868438	0.383315375
3.22209625	2.4799975	2.8744625	3.324916875	2.590469375	3.13392375	2.77429	2.6535875	2.8736775	2.870970625	2.900115	3.039140625	3.54241125	3.383900625	3.5396325	3.578700625
0.167234938	0.109733725	0.134995375	0.129033938	0.087590294	0.171811125	0.137757125	0.04009445	0.121340063	0.11611325	0.064035144	0.07524785	0.121621938	0.073187394	0.104253156	0.043573344
22.07608125	26.47181875	27.09195	23.41218125	25.0177125	23.22679375	22.82183125	22.92948125	23.3181125	22.7840625	24.1519125	24.8120875	23.63580625	24.39645625	21.99273125	24.34709063
7.08556	7.394365313	7.8326125	8.129755	7.79479375	6.084208125	6.387985625	6.485709375	7.772509375	7.195799375	7.85066875	7.72736125	7.948700625	6.943044375	7.472025	6.875040625
0.896135875	0.336256563	0.5342585	0.789779813	0.261669438	0.365881	0.477041	0.408541	0.777559125	0.711388375	0.870662688	0.550537625	0.5327485	0.489915188	0.490494125	0.357062938
0.131903375	0.104574994	0.127346125	0.278243688	0.13581725	0.114537563	0.1737775	0.198381	0.193247813	0.095925669	0.119733813	0.149112938	0.045418956	0.195305438	0.088337419	0.187347813
0.600124375	0.709995125	0.66487925	0.579604625	0.698965125	0.76652225	0.644439125	0.569762563	0.673963375	0.651857375	0.587397563	0.645159813	0.493603375	0.747324438	0.650084938	0.506818813
3.808123125	3.167041875	3.00036125	4.32610875	5.517028125	3.1079025	3.280894375	2.499369375	4.454940625	3.8508425	3.49559625	2.62772125	4.03932875	2.52153	3.3445025	2.264811875
21.74794375	21.2672875	23.56041875	26.4103875	19.6364875	26.089125	28.01288125	33.08015625	17.15246875	20.2577	21.4147375	24.34979375	24.8593375	28.91303125	29.3518875	29.09973125
65.96345625	57.3354125	60.14815625	57.07335	37.04394375	55.06059375	57.74651875	58.00120625	47.9733875	59.84720625	57.930525	62.0646	56.79926875	52.91624375	40.9573125	55.56785625
16.399375	15.180875	16.74718438	19.22816875	11.698925	17.9031625	16.5160625	18.21205625	16.1873875	16.7	15.78120625	16.259675	17.96140625	16.723375	15.5049375	16.779925
0.548350313	0.61941175	0.687191375	0.625724813	0.057917006	0.389956438	0.211171	0.494126688	0.434646	0.627632938	0.4962775	0.513862	0.725045	0.313653875	0.3210465	0.343776125
0.357062938	0.419259063	0.482843625	0.309990875	0.206682375	0.442892625	0.334008438	0.279886313	0.4764235	0.23700025	0.403477188	0.504661875	0.326575125	0.264183938	0.248627938	0.266543438
36.25985	35.5210125	33.50703125	35.6868375	23.1467625	39.5735	40.37449375	39.09369375	30.97719375	38.94573125	33.7182375	35.63843125	36.25985	36.18398125	29.67103125	40.185975
9.945890625	8.83511	9.22326375	11.549475	11.83084375	10.3031375	9.2870675	10.8009875	10.84971875	10.9014125	10.36620625	8.926334375	10.7420125	10.16865	10.57379375	10.8178
4.5266325	3.948646875	4.71101875	5.271624375	9.705181875	6.285698125	5.358431875	5.242589375	5.67909	4.65037125	5.046064375	4.20199875	5.43528125	5.502905625	6.763340625	5.369059375
8.058736875	6.992791875	7.565378125	7.46779	6.11504375	7.627243125	8.881329375	7.972964375	5.7965175	6.655974375	6.906521875	6.526349375	5.76789625	6.938545	7.39574875	7.323151875
7.54052	8.061884375	8.412325	8.600840625	7.6398675	8.21585875	7.939244375	8.631889375	8.89040125	9.33769375	8.898024375	8.35213375	8.91507375	8.317605625	7.66514875	8.800945
14.13080625	14.23719375	14.98779375	13.31280625	14.415475	11.96294688	11.0097375	12.7363875	14.505325	14.46846875	14.442175	15.3941375	13.3534625	11.52651875	11.63805625	10.0038575
5.588855625	5.091784375	4.517240625	5.112735625	4.813965625	4.76036625	4.735518125	4.517240625	4.518495625	4.633356875	4.83358	4.61853875	4.883640625	5.49513	4.83741875	5.199014375
21.72965625	19.26215	19.60351875	24.11194375	15.56535	23.10020625	20.83254375	24.07593125	20.809175	22.83468125	22.08025	18.20495313	21.58809375	20.9615	20.4757375	22.79925
5.40982375	5.606594375	5.56698	4.578583125	4.656505	5.232675	5.101393125	5.010570625	5.2489575	5.533454375	5.26999125	5.64941125	5.91246875	4.5830875	5.160694375	4.836004375
4.55310875	4.80793875	5.202591875	3.944455625	5.152	5.0260825	4.84858125	4.437811875	4.500966875	4.6135775	4.52545875	4.681075625	4.4685475	4.282250625	4.39125	4.623680625
5.489741875	6.38221375	4.80288625	5.680298125	6.47193	6.24023125	5.432083125	5.827940625	5.80386625	5.8538775	5.3109025	6.15045875	5.117795625	6.134235625	5.022681875	4.93734375
6.816656875	7.310008125	7.5497425	6.493735	12.68331875	11.14365625	12.2559125	10.5573125	7.185105	8.251773125	8.4390875	7.602260625	7.627243125	11.28414375	12.45866875	11.8397625
12.265525	11.130575	10.880125	12.64230625	11.02840625	11.57054375	12.58479375	13.1274	11.54545	12.36891875	11.4448875	11.869425	12.10361875	12.62613438	13.96175	14.26765
19.59289375	20.88680625	20.69289375	21.39204375	20.092325	21.3190125	21.3454375	20.62998125	19.087075	20.17045	19.02981875	19.96950625	20.55319375	18.99405625	19.951775	18.857
22.58769375	24.83386875	22.86330625	24.3443875	31.87956875	26.86728125	26.32164375	26.25514375	24.54666875	24.97935	22.3601875	24.90105625	24.78465625	25.20865625	25.96753125	27.532325
6.07045	7.046791875	6.13911625	5.714944375	8.004085	6.034088125	5.98135875	5.447558125	6.29783	7.046791875	6.495306875	6.661294375	5.787356875	6.4454925	6.73050125	6.6433475
15.64395625	17.801575	18.950475	16.0133625	20.44935	12.0346375	14.335125	15.97873125	17.498625	16.74926875	15.67484375	19.0362625	16.0649375	16.87615625	15.0261875	17.01780625
24.3106875	27.78485	25.239875	24.8860375	21.15863125	20.5656125	22.54975	23.68688125	22.9866375	23.36761875	25.20194375	24.78465625	22.57108125	20.48486875	20.133825	22.17330625
5.96604	7.74371875	6.9764075	5.20132875	7.215781875	6.746279375	6.190961875	5.924699375	7.172931875	6.336278125	6.201863125	6.218475625	7.807935625	6.722209375	5.52016375	7.195799375
5.681775625	5.9214225	5.991225	6.55337	5.3644	4.635658125	4.925625625	5.277525625	6.066060625	6.05381625	5.86093375	5.848585	6.47335625	5.729349375	5.890186875	5.360495625
48.8972	50.4651125	59.12215	42.07064375	56.52759375	47.4216625	47.9733875	44.600975	49.3876375	49.91395	41.97615625	52.4287	42.05711875	50.44624375	45.04391875	57.6317625
41.86609375	39.79399375	37.13103125	36.9931	36.43229375	33.80014375	38.17994375	32.54870625	35.3818125	39.76734375	35.83695625	35.47261875	37.44294375	36.12463125	28.930475	34.87300625
1.388516875	1.4981325	1.50196625	1.282704375	1.992536875	0.950793813	0.9513055	0.586007375	1.647301875	1.2190375	1.225499375	1.140206875	1.726664375	1.37456125	1.559436875	1.0302445
2.637989375	3.081130625	2.08006875	3.015915625	3.96146875	2.813290625	2.93666875	3.32709375	2.7108075	2.737215625	2.753723125	2.551648125	2.283333125	3.263213125	3.178529375	2.495139375
5.361624375	5.348935	5.686968125	5.621501875	9.084418125	7.31135875	7.118138125	9.132754375	6.62235125	5.997065625	6.31498875	5.128640625	5.78073875	8.533935625	8.65996625	10.40915
2.610951875	4.1825175	1.688558125	4.5321425	4.007521875	3.360865625	2.645494375	2.130080625	3.871093125	3.4027075	3.71696625	3.95310375	3.64017375	3.120908125	3.345741875	1.625929375
0.005510838	0.135062656	0.35084925	0.097559294	0.002861072	0.167434438	0.13581725	0.203966813	0.139709313	0.303475063	0.252829969	0.247562875	0.096098325	0.280929	0.133378	0.4013965
13.62544375	14.7000875	14.6172375	14.6172375	12.0824875	13.58974375	12.32825	10.89305	16.18343125	15.241775	15.06356875	15.23349375	13.58974375	12.7422875	12.24658125	12.63589375
0.277129188	0.23295825	0.327272875	0.067045881	0.181836063	0.146201938	0.17478525	0.13612775	0.254694375	0.3507155	0.249419688	0.2002905	0.339339625	0.240534688	0.213638938	0.57868525
0.005510838	0.002699519	0.055412394	0.052237138	0.270695688	0.065141819	0.134641813	0.059783313	0.018239694	0.064944244	0.056570156	0.056181906	0.062323094	0.129598563	0.047815463	0.051316844
0.776989313	1.00704075	0.7850325	0.745623938	1.237188125	1.076564375	0.855582438	0.968617563	0.875389188	0.81122475	0.805232938	0.812456875	0.7326135	0.85388225	1.153240625	0.913525938
0.059511488	0.016388238	0.089729888	0.049659313	0.174464188	0.181354813	0.160996563	0.191257438	0.019221238	0.01755305	0.059663838	0.071037725	0.038839794	0.159196063	0.121730188	0.151415125
7.241901875	6.7904	5.724015	7.565378125	5.36724625	5.376983125	5.8188775	4.732431875	7.02886125	7.1446475	5.98979	6.392818125	5.813623125	5.827940625	5.335381875	5.372961875
15.10868125	15.8022625	13.7043125	13.55358125	16.0459625	14.12764375	14.84719375	14.7000875	14.5017375	13.27865	11.8397625	12.98039375	11.73938125	15.4279625	13.35093125	14.8277625
3.010525625	3.1973325	3.512221875	2.82656	3.886460625	2.96378	3.415884375	3.187741875	3.21353625	2.922933125	2.514108125	2.85595875	2.628221563	3.59250125	3.448100625	3.318423125
7.131863125	4.572113125	5.543401875	9.047869375	4.8038	4.432364375	5.007586875	2.663036875	5.88008625	4.718136875	6.8286025	7.69150625	5.75976125	3.0324975	4.36510625	4.484833125
0.081088594	0.001356926	0.035568363	0.184842125	0.13210075	0.040455731	0.002908594	0.008944784	0.025099531	0.016618763	0.189926563	0.052904938	0.074730769	0.106621963	0.023281175	0.027851444
6.8286025	7.14051625	9.31303125	6.55454625	7.8399525	6.529479375	6.07279875	5.8538775	10.07805563	5.442134375	6.545485625	6.10919625	6.601351875	4.521786875	6.63696125	4.884789375
9.702443125	8.51364125	8.58755625	9.39995875	8.452390625	10.05574375	9.26577375	9.0567275	13.021775	13.3680625	14.13080625	12.50344375	14.37715	13.225675	13.88860625	12.9054125
6.83383125	7.721856875	8.004085	8.148845625	6.64050125	8.006415625	7.533466875	6.864551875	6.9724425	6.547155	6.896273125	7.8326125	7.50716125	7.3402175	7.039566875	7.42515625
26.72238125	27.2802125	28.48928125	27.532325	24.61608125	27.60709375	26.31355	27.59825	25.38948125	23.8162125	26.78069375	27.04845625	26.6074	26.17538125	25.19121875	25.56854375
42.11645	49.4980875	52.3967375	47.03914375	38.85960625	40.62835	38.7574875	41.93681875	44.3252125	39.2758	43.73758125	45.47119375	36.6327625	42.25505625	41.4981875	39.2758
51.24426875	53.52385	49.02463125	50.14930625	52.9563625	55.34769375	50.80423125	50.4199	50.80423125	47.8284875	45.75666875	53.15723125	46.7603375	51.3717	50.71373125	51.20936875
1.95587	3.38487375	2.7010175	2.663036875	0.824558688	1.40682625	1.681004375	1.944619375	1.9348375	2.88476375	1.89480625	4.516505625	2.009000625	1.824114375	1.582363125	1.63289625
7.134350625	5.30898875	5.5684575	5.68325	5.870316875	4.23798	5.014266875	4.114785625	7.2830025	6.186925625	5.87759875	5.4849125	5.858005625	5.761448125	6.233326875	4.23798
15.90331875	16.67405	17.43029375	13.13505625	10.28005	16.4150625	18.1556625	16.0564125	11.2182625	15.26065	16.17861875	17.1612875	16.48970625	11.11603125	10.9764	11.5980125
16.2005	15.47889375	15.41724375	15.6373	12.383975	14.7150625	14.74823125	15.243275	15.042725	15.8422875	17.02526875	15.12416875	16.15543125	13.46628125	13.2967625	13.39915
21.06083125	21.42986875	19.07704375	20.7762	25.14925625	18.6621125	14.935575	18.304175	24.3306875	23.48629375	26.91351875	21.48976875	23.87356875	21.59778125	26.265125	21.36660625
29.5396625	28.21095	29.61830625	27.307925	22.6009375	33.26514375	29.8316875	31.73065625	28.87995625	34.7816625	30.37940625	31.675175	31.24460625	33.8507125	25.1398125	34.76131875
3.80538125	4.088066875	3.69132875	8.702765625	4.787514375	7.04453	15.1119625	8.32863375	3.7545975	8.3671025	10.44139375	4.513346875	9.081676875	12.49956875	15.65668125	4.675123125
31.80604375	41.69494375	41.93681875	30.9324375	47.74195625	34.01988125	40.52503125	32.15870625	31.64705	30.23105625	32.10403125	37.0905625	30.51371875	41.71490625	48.27933125	40.20600625
6.190961875	7.847313125	7.210025	3.406765625	8.98097	4.322425625	2.01719625	3.71696625	6.5881075	4.65884	3.884150625	7.876080625	3.994391875	6.45680875	1.987418125	7.461521875
0.1269075	0.0058314	0.005640572	0.002774725	0.726198875	0.007636039	0.002908594	0.008944784	0.059350625	0.002324506	0.002022356	0.001370453	0.073544781	0.001533701	0.001414498	0.001416088
68.9765875	57.6317625	62.1808	76.57500625	66.99948125	65.21894375	72.4552125	63.84924375	65.164325	75.26269375	67.802625	68.10684375	67.87045	63.6939875	70.1120125	52.4287
0.079280781	0.167697688	0.206285438	0.198381	0.190366813	0.152744313	0.183113	0.142351375	0.071482813	0.230220875	0.12533025	0.210965813	0.173649938	0.280703625	0.22393075	0.121853375
0.153910938	0.38412675	0.96759175	0.263759563	0.617340313	0.610957188	0.363936313	0.419552938	0.072182356	0.092179956	0.265193938	0.258395188	0.175964125	0.365622313	0.38362375	0.079392994
1.75807625	1.463196875	1.624168125	1.555294375	0.841951125	2.193795625	1.68033625	1.52924	1.6648375	1.410165	2.055051875	1.1098575	2.46104375	1.07612875	1.23278125	1.679578125
0.147051156	0.12592225	0.138888063	0.318659813	0.245104	0.229826063	0.179341938	0.139831938	0.070299656	0.088959663	0.084238275	0.207199125	0.261278875	0.019448769	0.021359869	0.001416088
198.6154375	186.9156875	180.1351875	175.0730625	114.2924375	181.26725	169.0149375	151.52175	190.7504375	176.482	175.705125	164.5715	168.2025	173.25925	146.175625	145.1039375
0.188888	0.282512625	0.258395188	0.247735438	0.532406188	0.195653625	0.002908594	0.344595313	0.143571688	0.057265844	0.105143819	0.046263788	0.002049131	0.1347635	0.04009445	0.205142625
0.32012975	0.276331938	0.200985188	0.097627444	0.002861072	0.1160465	0.092981988	0.205221156	0.110383581	0.336525625	0.002022356	0.057265844	0.124769125	0.001533701	0.107070425	0.119872063
0.18522125	0.183113	0.267768125	0.199130813	0.528029	0.496627188	0.522410375	0.496627188	0.182851625	0.177383313	0.219940625	0.209052	0.200985188	0.79520325	0.606600313	0.694145313
5.801610625	5.27362125	7.4985025	4.98200375	7.39130875	6.28099625	6.898323125	6.462138125	6.015559375	5.697366875	5.74913375	6.348799375	6.4967375	7.963103125	7.20700375	6.263796875
0.11562625	0.054695675	0.110383581	0.08007485	0.125796563	0.094870956	0.05407215	0.138598438	0.149743188	0.028404444	0.061753363	0.095925669	0.049765875	0.027417719	0.113553438	0.0058314
0.520928938	0.838744688	0.684247063	0.801932688	0.87885425	0.179881875	0.366951063	0.553839438	1.01685725	0.936358313	0.447268125	0.863511313	0.505920875	0.903402688	0.703464375	0.908895875
4.769299375	4.89240125	4.405261875	3.913468125	5.126608125	4.874070625	5.71958875	4.968185	5.54592125	4.112560625	5.031426875	5.086549375	4.3599625	4.735518125	4.94087625	5.448945
0.110466544	0.067045881	0.105448638	0.027595131	0.118697938	0.066131588	0.002908594	0.083722494	0.049765875	0.065778288	0.139709313	0.039461394	0.064035144	0.008041895	0.005510838	0.05271885
0.439641563	0.747868063	1.033652	1.0350005	1.302113125	1.09077625	1.023105125	0.840025875	0.83659725	0.8383105	0.946235125	0.778114563	0.950207438	1.360025	0.908150563	1.321964375
1.557905	1.84307375	1.80378625	1.627434375	2.37700125	1.7850125	2.277045	2.2526475	1.44875875	1.67381375	1.818225625	1.917703125	2.223263125	2.428299375	2.343685	1.57364125
103.9964563	101.3341188	101.1383313	95.15610625	115.72175	118.9400625	126.015	125.1396875	103.6166875	108.2539375	118.038125	105.64125	105.476375	123.543375	129.33875	115.72175
45.00545625	46.786675	52.75520625	45.99484375	27.3727625	52.095125	37.7002375	47.48816875	33.7182375	40.014325	42.29713125	43.0710625	36.88823125	45.75666875	40.20600625	42.3514
0.005510838	0.462971563	1.3118875	0.700644563	0.002861072	0.418167688	0.168029375	0.008944784	0.101638047	0.379065375	0.364803063	0.345510688	0.240085469	0.806351813	0.20410425	0.11473975
5.15938375	5.2568575	5.333715	5.493729375	6.4830775	5.521725	5.62963875	5.46632375	6.107918125	5.411015625	5.4889925	4.766765	5.7833075	4.98684375	5.293535	5.727034375
2.087241875	2.1773175	2.55015125	2.4627725	4.66497875	2.286586875	2.710041875	2.349506875	2.968646875	2.39948125	2.195786875	2.094798125	2.575924375	2.794359375	2.641113125	2.33354625
9.148466875	9.233525625	9.27484375	9.41995875	9.789165	9.2779575	9.339503125	8.183165	10.08277688	9.8857175	10.01804031	9.845551875	10.15777125	8.64257375	9.3543775	9.927571875
44.7490625	45.32089375	41.3992125	39.36431875	39.33884375	42.1841375	46.29485625	42.7834625	47.20065	46.1533375	46.29485625	49.87080625	45.1819	43.7877625	45.28984375	47.26015
2.631510625	1.85767875	1.892798125	2.643925313	2.567661875	3.038334375	2.815555625	2.00579125	2.416668125	2.115215625	1.776861875	2.32259625	2.101989375	1.92940625	2.53056125	2.929475
3.608075625	3.896390625	4.286721875	4.479034375	4.0173675	3.677346875	3.661184375	3.24564625	3.84063375	4.41245	4.21732	4.93262625	4.439095938	3.486890625	4.59924625	3.54117375
10.07542688	10.4048625	9.262494375	9.16408375	10.04426063	9.33491	9.686775625	9.733074375	10.22311875	8.720775	9.309599375	11.8842375	9.542641875	9.43729875	9.611060625	10.392275
9.359119375	9.491285	9.86988125	9.16637625	9.212708125	9.501803125	9.262494375	7.8522225	10.4322375	9.47354875	9.36142375	9.67116375	9.262494375	7.807935625	9.101534375	9.01857375
8.55798625	8.783535625	8.830263125	7.430505625	7.131863125	8.082515625	6.81513625	6.763340625	9.036028125	7.998084375	9.686775625	9.491285	9.108515625	7.294760625	7.118138125	8.0403
3.05879	2.90301875	3.029314375	4.732431875	2.39211	2.380619375	3.96146875	2.186754375	3.783075	1.820000625	1.913379375	1.8728825	3.193775625	3.8884	3.597123125	3.877413125
5.59232625	5.813623125	5.7560375	6.9139075	5.30317375	4.90900125	4.705950625	5.08393625	6.91962	5.9860825	6.948758125	5.5529225	6.2493575	5.994369375	5.129465625	5.533454375
6.85501125	7.590580625	7.263679375	8.30421375	8.45776125	9.064906875	10.47984375	8.85651125	6.99789625	7.568668125	6.956576875	7.802324375	7.0228525	8.07705875	9.3903	9.31303125
28.261325	28.4131875	29.68920625	28.593225	28.90383125	28.0852	32.11875625	26.54665	28.54905625	30.37940625	27.736925	33.0235125	27.5711875	28.4509375	28.48928125	25.14925625
2.296378125	2.272418125	2.41378625	2.357895	2.312884375	2.360565	2.40039125	2.644610625	2.3539925	2.31394875	2.44769875	1.97478375	2.389899375	2.041913125	2.1105325	2.44528875
7.08775375	7.708643125	7.925780625	7.188858125	7.61277875	9.18339	8.65807375	8.44331125	6.73158	7.456933125	7.10855875	7.42781875	6.572835625	8.338400625	8.285294375	8.860523125
7.61409375	4.69899125	5.737965	7.824093125	4.349050625	6.4789475	7.00313125	7.421061875	5.199014375	6.437255625	7.657414375	8.20700125	7.721856875	6.3414475	5.63436625	6.0812575
0.482843625	0.808772438	0.5293865	0.44910975	0.494884313	0.46959325	0.671776813	0.497230875	0.360260813	0.251403438	0.167978813	0.499720375	0.429370938	0.743358063	0.643487563	0.608617313
0.23447875	0.14309325	0.220971563	0.109277119	0.002861072	0.124449688	0.002908594	0.143864375	0.009783475	0.110383581	0.02155775	0.20410425	0.137512938	0.130282375	0.053561188	0.001416088
3.658294375	6.62235125	7.131863125	6.5046325	2.927483125	2.112794375	3.699815625	3.3905075	4.86141125	6.2067175	4.728078125	9.798073125	4.7155325	5.7932525	3.77429125	2.34243625
0.308389563	0.305493375	0.2965785	0.347687188	0.58509875	0.406830688	0.261669438	0.442555938	0.457287813	0.436827375	0.229826063	0.3586075	0.33268925	0.0699053	0.577038063	0.175609938
4.024965	4.54936875	4.52545875	4.21628125	5.600819375	5.22496875	4.98494375	6.40880375	4.42819	4.460595	4.473504375	3.476005	4.30815625	5.247254375	4.776209375	5.486640625
10.32414375	8.2744575	8.455956875	11.33418125	8.99054	9.94072	10.2524	10.05237563	9.439241875	8.83921125	10.14815438	9.43729875	10.140765	9.013696875	10.23726875	10.54099375
53.7357125	55.80585	55.25350625	51.3717	48.56498125	60.06353125	56.52759375	58.85293125	56.1969125	58.98551875	60.18895625	59.53504375	60.60195625	59.6835	56.35649375	60.7519375
11.1069375	9.343191875	10.75601875	10.52290625	10.709975	8.791940938	10.06455375	8.8791375	12.93056875	10.46000625	11.4469875	7.405559375	9.398334375	11.40853125	11.26139375	9.3903
12.90015625	15.5282625	13.8404875	11.31495	17.33225	11.967	12.09695	9.9309225	15.22665625	14.38215625	15.821875	12.50735	11.24145	14.16923125	12.39900625	12.0116125
38.89066875	37.5051	37.7118125	37.2387	28.5609	29.34719375	30.73223125	32.5785	36.85531875	38.55351875	39.5360875	39.8166	36.906475	31.64705	31.51174375	31.99134375
0.714396	0.665689563	0.868685438	0.871671375	0.775040438	0.565402125	0.709995125	0.767671063	0.926850875	1.04768	0.800306563	0.902823938	1.005396313	0.545964625	0.562571438	0.674843438
0.624076938	0.51066325	0.607216	1.109731875	0.296103875	0.86396975	0.561227688	0.39606275	0.709241875	0.806879188	0.891427813	0.553839438	0.874032125	0.29958725	0.398724625	0.580463375
25.8401625	20.38031875	19.94011875	26.083775	20.9108	22.9411125	22.0949375	22.97378125	25.79943125	24.2721	25.8401625	22.4534625	26.6892125	23.3181125	21.9026125	21.9436
10.27748125	9.6492675	8.8853225	9.249506875	6.8009675	8.419585	6.84356625	9.03165125	7.7796925	8.561821875	9.247628125	9.609261875	9.08577375	6.549445	5.98444875	6.758255625
9.664589375	8.34472625	8.92115	10.11105375	6.881198125	9.2765225	7.6254875	8.2280175	10.22523125	11.3749	10.72569375	9.000230625	11.09758125	8.975136875	7.807935625	8.783535625
5.37984625	4.983534375	4.77807625	4.79839375	7.602260625	5.977950625	6.791916875	7.294760625	5.162186875	5.515756875	4.93403625	5.681775625	5.37984625	7.417710625	7.505745625	7.940581875
2.7919425	2.137648125	2.403499375	2.383595625	2.887201875	1.93562	2.007803125	2.370725625	2.087241875	1.85292375	2.376270625	2.24165875	2.784405	1.847635625	2.794359375	2.30704
4.9809775	3.799841875	4.37900375	4.556401875	5.13858	3.38487375	3.453393125	4.125491875	4.622859375	4.93734375	4.366564375	4.504849375	4.49087375	4.346196875	4.3181125	4.047539375
6.14019375	5.061558125	6.6473	5.61168625	7.219794375	5.994369375	6.545485625	5.7576375	5.12207875	5.88008625	4.926625625	6.350875625	6.326809375	5.535024375	5.427910625	5.729349375
0.06105335	0.013670444	0.054556431	0.051032738	0.0955186	0.063594175	0.050248556	0.058781856	0.106007856	0.0639059	0.002022356	0.014575173	0.060742113	0.095423625	0.235936875	0.114866438
42.10109375	40.4370375	40.28155	41.52565	36.01634375	39.89193125	37.3687125	40.75821875	43.49468125	42.270275	39.85676875	37.8990125	42.3514	40.984175	37.5051	36.9440125
35.5210125	34.4247625	34.01988125	35.65039375	32.36635625	32.71875625	31.36571875	31.26655	35.65039375	35.09285	36.69821875	34.82496875	37.26199375	30.73223125	28.84769375	31.6622375
3.62823125	3.90976125	3.946993125	4.223998125	4.45290375	3.884150625	3.939225625	3.364185	2.91368	2.906099375	3.254904375	3.036564375	3.529204375	3.7720875	3.626094375	3.142593125
35.10546875	30.891175	32.10403125	30.09274375	28.3534625	27.75928125	29.40205625	27.28769375	30.255525	30.643325	29.4258375	33.70405	29.585125	28.1136375	26.649675	28.4509375
0.98144325	0.854263375	1.131908125	0.50708125	0.896782938	0.801275375	0.79608675	1.432250625	0.650084938	0.8878235	0.934249313	1.0523725	0.977704125	1.033652	0.923334438	0.500090563
3.637070625	3.755248125	4.80793875	3.680666875	6.30942125	4.383555625	4.69899125	3.905045	4.37062	4.363335625	4.130354375	3.21353625	4.488999375	3.886460625	4.42819	3.13392375
1.05672625	1.201309375	0.967054938	0.558945375	1.166649375	0.73393825	1.183695	0.411551625	1.53344375	1.156324375	0.632718125	1.099626875	0.709563188	0.91761125	0.9513055	0.563111063
16.79195625	20.0583	18.17406875	17.1413375	21.7175125	20.2415	20.34461875	18.4585875	18.803875	18.8151	18.21634375	16.31809375	19.115825	20.3961125	21.7891875	19.80686875
3.32709375	4.23798	4.215116875	3.12660125	3.612706875	3.365759375	3.972656875	3.476005	4.28579	3.948646875	3.749726875	3.29212375	3.8189375	3.3517875	3.663911875	4.079035
51.74345625	50.214525	49.71734375	51.44205625	195.0439375	131.798625	144.5821875	193.3476875	58.95270625	61.8522125	65.318975	63.452075	69.11541875	164.5715	227.9660625	220.27225
0.103989581	0.059898431	0.06200725	0.002774725	0.032057656	0.043573344	0.102786594	0.116423	0.063088256	0.074730769	0.021770931	0.006522522	0.037524893	0.082497975	0.073061294	0.121340063
196.7408125	183.2156875	189.5731875	195.0439375	145.1039375	184.455375	183.92125	179.1204375	179.1204375	186.9156875	186.9156875	177.0106875	188.985	169.6125	160.544125	174.4299375
17.808425	18.2252	16.92450625	17.1719625	12.3578375	15.43469375	16.14509375	15.65995	18.10886875	19.775375	18.95645	19.2712375	18.304175	17.69463125	15.09409375	17.1183625
44.16386875	43.25745625	44.7872125	48.8972	31.17083125	41.63444375	35.80843125	42.95895	45.42265	47.6193625	47.351425	41.34955625	49.79018125	42.8260875	40.90410625	41.55405625
2.98437	3.224758125	3.32616375	3.097546875	1.57364125	4.1060875	3.63604375	2.71515375	2.788975	3.662566875	3.26169375	3.73701625	2.827094375	3.311934375	2.418270625	3.645066875
21.9401625	23.18925	23.56919375	20.31584375	21.64426875	23.06793125	24.41496875	22.6009375	23.19545625	21.08488125	22.52911875	22.40794375	21.1499625	23.9729	23.30971875	27.95654375
0.753888438	0.578406313	0.533483375	0.472671063	0.342619125	0.641012625	0.4985185	0.433883313	0.98144325	0.584792313	0.486282563	0.383063563	0.417278688	0.931918	0.748342813	0.868010188
11.1817375	10.709975	10.79983125	12.5996125	15.94669375	11.1345875	11.08503125	11.672775	13.9311625	10.26064375	11.1471125	10.834625	12.5793375	13.32486875	14.769525	11.775525
17.2537875	16.237675	16.66904375	17.99246875	17.38165625	16.77425	17.647025	16.735725	17.18944375	17.04594375	17.05191875	14.976825	17.56810625	16.49955625	16.40666875	15.6780625
7.13614625	6.406124375	6.706360625	7.71202125	7.30437625	6.55454625	6.56423875	6.6189925	7.655395	7.08263125	7.451348125	6.455488125	7.925780625	6.758255625	6.90805375	6.289513125
